"Unnamed: 0","article_id","tweet_id","retweet_id","retweet_count","retweet_created_at","retweet_user_id","is_quote_status","cold_user","test"
884,"politifact13052",899034767496273924,899054981420118016,18,"2017-08-19 23:46:25+00:00",409697836,0.0,1,0
885,"politifact13052",899034767496273924,899053175491014657,18,"2017-08-19 23:39:15+00:00",814087755126964224,0.0,0,0
886,"politifact13052",899034767496273924,899046272773931008,18,"2017-08-19 23:11:49+00:00",76369819,0.0,1,0
887,"politifact13052",899034767496273924,899042598656004096,18,"2017-08-19 22:57:13+00:00",29657924,0.0,1,0
888,"politifact13052",899034767496273924,899042141439131650,18,"2017-08-19 22:55:24+00:00",749621605014331393,0.0,1,0
889,"politifact13052",899034767496273924,899040655929860096,18,"2017-08-19 22:49:30+00:00",140641561,0.0,0,0
890,"politifact13052",899034767496273924,899039840691408896,18,"2017-08-19 22:46:16+00:00",295966275,0.0,1,0
891,"politifact13052",899034767496273924,899038242024148993,18,"2017-08-19 22:39:54+00:00",795284606618570752,0.0,1,0
892,"politifact13052",899034767496273924,899036981216387073,18,"2017-08-19 22:34:54+00:00",3317239429,0.0,1,0
894,"politifact13052",899034767496273924,899035800054059008,18,"2017-08-19 22:30:12+00:00",830996244801613824,0.0,0,0
895,"politifact13052",899034767496273924,899035720983035904,18,"2017-08-19 22:29:53+00:00",853654222323073024,0.0,0,0
896,"politifact13052",899034767496273924,899035457643786243,18,"2017-08-19 22:28:51+00:00",23551268,0.0,0,0
897,"politifact13052",899034767496273924,899035103753457664,18,"2017-08-19 22:27:26+00:00",1332282085,0.0,1,0
898,"politifact13052",899034767496273924,899034891790290944,18,"2017-08-19 22:26:36+00:00",389648599,0.0,0,0
899,"politifact13052",899034767496273924,899034853756329984,18,"2017-08-19 22:26:27+00:00",3177025910,0.0,1,0
900,"politifact13052",1026971683108712448,1026974329119170560,1,"2018-08-07 23:32:14+00:00",2883976453,0.0,0,0
901,"politifact13052",709439589484773376,709481904299495424,1,"2016-03-14 20:50:42+00:00",169930139,0.0,0,0
903,"politifact13052",709439344134766592,709441953457414144,3,"2016-03-14 18:11:57+00:00",1011686834,0.0,1,0
904,"politifact13052",709439344134766592,709440216419983361,3,"2016-03-14 18:05:03+00:00",102649952,0.0,1,0
905,"politifact13052",978714808324370439,978718564956950528,1,"2018-03-27 19:41:04+00:00",161808137,0.0,1,0
906,"politifact13052",722061211903217665,722132339795628032,7,"2016-04-18 18:39:01+00:00",702240933413257217,0.0,1,0
907,"politifact13052",722061211903217665,722130156559708160,7,"2016-04-18 18:30:20+00:00",2859269159,0.0,1,0
908,"politifact13052",722061211903217665,722110618401181696,7,"2016-04-18 17:12:42+00:00",582414063,0.0,1,0
909,"politifact13052",722061211903217665,722088485314662400,7,"2016-04-18 15:44:45+00:00",2254089072,0.0,0,0
910,"politifact13052",722061211903217665,722061864650305537,7,"2016-04-18 13:58:58+00:00",3237033417,0.0,1,0
911,"politifact13052",722061211903217665,722061390144475136,7,"2016-04-18 13:57:05+00:00",872786449,0.0,0,0
912,"politifact13052",722061211903217665,722061323958235137,7,"2016-04-18 13:56:49+00:00",2179004440,0.0,1,0
913,"politifact13052",709594437328838656,709604034009767936,2,"2016-03-15 04:56:00+00:00",1908397542,0.0,1,0
914,"politifact13052",709594437328838656,709595018588241921,2,"2016-03-15 04:20:10+00:00",215026562,0.0,0,0
915,"politifact514",922175063360761856,922190170413326336,2,"2017-10-22 19:57:24+00:00",718564180094283776,0.0,0,0
916,"politifact514",922175063360761856,922185249236357120,2,"2017-10-22 19:37:51+00:00",3950928695,0.0,0,0
917,"politifact514",633225837660258304,633231677943382016,2,"2015-08-17 10:59:31+00:00",2199492774,0.0,1,0
918,"politifact514",633225837660258304,633226099225460736,2,"2015-08-17 10:37:21+00:00",383719410,0.0,1,0
919,"politifact514",633036998245265408,633040671918718976,1,"2015-08-16 22:20:32+00:00",336594986,0.0,1,0
920,"politifact514",372526783083470850,372555509804847104,2,"2013-08-28 03:05:29+00:00",592890754,0.0,0,0
921,"politifact514",372526783083470850,372530845992493056,2,"2013-08-28 01:27:29+00:00",14802013,0.0,0,0
922,"politifact514",633213447820439552,633217037565849600,2,"2015-08-17 10:01:21+00:00",2771486589,0.0,1,0
923,"politifact514",633213447820439552,633214122759487488,2,"2015-08-17 09:49:46+00:00",27843443,0.0,1,0
924,"politifact514",633213810619346944,633217454018330624,3,"2015-08-17 10:03:00+00:00",3246288231,0.0,1,0
925,"politifact514",633213810619346944,633214275733975040,3,"2015-08-17 09:50:22+00:00",92075232,0.0,1,0
926,"politifact514",658253539995754496,658253698901135360,1,"2015-10-25 12:08:06+00:00",1161691860,0.0,1,0
928,"politifact514",976982204080275456,977142438958518272,2,"2018-03-23 11:18:06+00:00",760270437892788225,0.0,1,0
929,"politifact514",976982204080275456,976996980986712064,2,"2018-03-23 01:40:06+00:00",3587535196,0.0,1,0
930,"politifact513",1039071987656609792,1039235354077921280,3,"2018-09-10 19:33:11+00:00",21608325,0.0,1,0
931,"politifact513",1039071987656609792,1039075635040149504,3,"2018-09-10 08:58:31+00:00",1665390630,0.0,1,0
932,"politifact513",1039071987656609792,1039073220320747520,3,"2018-09-10 08:48:55+00:00",455943785,0.0,1,0
933,"politifact513",1019352816261959681,1021935807563816961,426,"2018-07-25 01:50:57+00:00",2856875981,0.0,1,0
934,"politifact513",1019352816261959681,1021449813076979713,426,"2018-07-23 17:39:47+00:00",943105350676467712,0.0,1,0
935,"politifact513",1019352816261959681,1021243542390243329,426,"2018-07-23 04:00:08+00:00",69264083,0.0,0,0
936,"politifact513",1019352816261959681,1021041644316045313,426,"2018-07-22 14:37:52+00:00",2420592903,0.0,1,0
937,"politifact513",1019352816261959681,1020888586999279616,426,"2018-07-22 04:29:40+00:00",283772937,0.0,1,0
938,"politifact513",1019352816261959681,1020662810391396353,426,"2018-07-21 13:32:31+00:00",4277737394,0.0,1,0
939,"politifact513",1019352816261959681,1020362769017683969,426,"2018-07-20 17:40:16+00:00",438863824,0.0,1,0
940,"politifact513",1019352816261959681,1020147681316913153,426,"2018-07-20 03:25:35+00:00",154093931,0.0,0,0
941,"politifact513",1019352816261959681,1019932477220098050,426,"2018-07-19 13:10:26+00:00",352199016,0.0,1,0
942,"politifact513",1019352816261959681,1019887655620837376,426,"2018-07-19 10:12:20+00:00",997580891995213824,0.0,1,0
943,"politifact513",1019352816261959681,1019817787445993472,426,"2018-07-19 05:34:42+00:00",569406674,0.0,1,0
944,"politifact513",1019352816261959681,1019814099826249728,426,"2018-07-19 05:20:03+00:00",756872119741325312,0.0,1,0
945,"politifact513",1019352816261959681,1019800985311555585,426,"2018-07-19 04:27:56+00:00",171781820,0.0,1,0
946,"politifact513",1019352816261959681,1019790117156732928,426,"2018-07-19 03:44:45+00:00",824903725,0.0,1,0
947,"politifact513",1019352816261959681,1019776786933080070,426,"2018-07-19 02:51:47+00:00",543933652,0.0,1,0
948,"politifact513",1019352816261959681,1019776453288890368,426,"2018-07-19 02:50:27+00:00",2961960845,0.0,1,0
949,"politifact513",1019352816261959681,1019767396456787968,426,"2018-07-19 02:14:28+00:00",3310830398,0.0,1,0
950,"politifact513",1019352816261959681,1019752536289480704,426,"2018-07-19 01:15:25+00:00",497250906,0.0,1,0
951,"politifact513",1019352816261959681,1019737905386926080,426,"2018-07-19 00:17:17+00:00",37048835,0.0,1,0
952,"politifact513",1019352816261959681,1019737182578331648,426,"2018-07-19 00:14:24+00:00",22277800,0.0,1,0
953,"politifact513",1019352816261959681,1019717660123324416,426,"2018-07-18 22:56:50+00:00",719221432,0.0,1,0
954,"politifact513",1019352816261959681,1019686323513450497,426,"2018-07-18 20:52:19+00:00",859855022,0.0,1,0
955,"politifact513",1019352816261959681,1019673031411732482,426,"2018-07-18 19:59:29+00:00",3065981765,0.0,1,0
956,"politifact513",1019352816261959681,1019664374959624192,426,"2018-07-18 19:25:06+00:00",306963043,0.0,1,0
957,"politifact513",1019352816261959681,1019657894290223106,426,"2018-07-18 18:59:20+00:00",844973828,0.0,1,0
958,"politifact513",1019352816261959681,1019657713075269632,426,"2018-07-18 18:58:37+00:00",3236314153,0.0,1,0
959,"politifact513",1019352816261959681,1019652233674330113,426,"2018-07-18 18:36:51+00:00",18226390,0.0,1,0
960,"politifact513",1019352816261959681,1019648512416452609,426,"2018-07-18 18:22:04+00:00",2464156014,0.0,0,0
961,"politifact513",1019352816261959681,1019648103798988800,426,"2018-07-18 18:20:26+00:00",2264031578,0.0,0,0
962,"politifact513",1019352816261959681,1019645305136955392,426,"2018-07-18 18:09:19+00:00",913097213324099584,0.0,1,0
963,"politifact513",1019352816261959681,1019644938701692929,426,"2018-07-18 18:07:52+00:00",364095416,0.0,1,0
964,"politifact513",1019352816261959681,1019641220912631811,426,"2018-07-18 17:53:05+00:00",992829511652782081,0.0,1,0
965,"politifact513",1019352816261959681,1019641120274501632,426,"2018-07-18 17:52:41+00:00",440585430,0.0,1,0
966,"politifact513",1019352816261959681,1019628727083282432,426,"2018-07-18 17:03:26+00:00",2975207689,0.0,1,0
967,"politifact513",1019352816261959681,1019625724863500288,426,"2018-07-18 16:51:31+00:00",2457831082,0.0,1,0
968,"politifact513",1019352816261959681,1019619857900417027,426,"2018-07-18 16:28:12+00:00",18165383,0.0,1,0
969,"politifact513",1019352816261959681,1019619186161717248,426,"2018-07-18 16:25:32+00:00",4862289497,0.0,1,0
971,"politifact513",1019352816261959681,1019592969609936896,426,"2018-07-18 14:41:21+00:00",166302956,0.0,1,0
972,"politifact513",1019352816261959681,1019592062356938752,426,"2018-07-18 14:37:45+00:00",987286401254412289,0.0,1,0
973,"politifact513",1019352816261959681,1019589819893276677,426,"2018-07-18 14:28:50+00:00",3428628063,0.0,1,0
974,"politifact513",1019352816261959681,1019585189268189184,426,"2018-07-18 14:10:26+00:00",881614883640430592,0.0,1,0
975,"politifact513",1019352816261959681,1019580690470461440,426,"2018-07-18 13:52:34+00:00",313847501,0.0,1,0
976,"politifact513",1019352816261959681,1019580222210002944,426,"2018-07-18 13:50:42+00:00",594231225,0.0,1,0
977,"politifact513",1019352816261959681,1019578664768364544,426,"2018-07-18 13:44:31+00:00",1571917508,0.0,1,0
978,"politifact513",1019352816261959681,1019576093819404289,426,"2018-07-18 13:34:18+00:00",2222639284,0.0,1,0
979,"politifact513",1019352816261959681,1019569979560259586,426,"2018-07-18 13:10:00+00:00",395979030,0.0,1,0
980,"politifact513",1019352816261959681,1019567837671616512,426,"2018-07-18 13:01:29+00:00",26722893,0.0,1,0
981,"politifact513",1019352816261959681,1019562825021362176,426,"2018-07-18 12:41:34+00:00",2495196338,0.0,0,0
982,"politifact513",1019352816261959681,1019562096932114432,426,"2018-07-18 12:38:41+00:00",822457373277175808,0.0,1,0
983,"politifact513",1019352816261959681,1019561474883248129,426,"2018-07-18 12:36:12+00:00",3035829004,0.0,1,0
984,"politifact513",1019352816261959681,1019554217072218115,426,"2018-07-18 12:07:22+00:00",16997218,0.0,1,0
986,"politifact513",1019352816261959681,1019553434306076672,426,"2018-07-18 12:04:15+00:00",225067798,0.0,1,0
987,"politifact513",1019352816261959681,1019546640175325184,426,"2018-07-18 11:37:15+00:00",725757936228810753,0.0,1,0
988,"politifact513",1019352816261959681,1019533675359240193,426,"2018-07-18 10:45:44+00:00",1356944395,0.0,1,0
989,"politifact513",1019352816261959681,1019520030709571584,426,"2018-07-18 09:51:31+00:00",2710083237,0.0,1,0
990,"politifact513",1019352816261959681,1019512976162918400,426,"2018-07-18 09:23:29+00:00",539097785,0.0,1,0
991,"politifact513",1019352816261959681,1019512010327904256,426,"2018-07-18 09:19:39+00:00",878761710311673857,0.0,1,0
992,"politifact513",1019352816261959681,1019506833080414208,426,"2018-07-18 08:59:05+00:00",412136044,0.0,1,0
993,"politifact513",1019352816261959681,1019503084358205448,426,"2018-07-18 08:44:11+00:00",360275102,0.0,0,0
994,"politifact513",1019352816261959681,1019496458930872320,426,"2018-07-18 08:17:51+00:00",1016595397811343360,0.0,1,0
995,"politifact513",1019352816261959681,1019493855270326272,426,"2018-07-18 08:07:31+00:00",848233471059271680,0.0,1,0
996,"politifact513",1019352816261959681,1019492723420737536,426,"2018-07-18 08:03:01+00:00",4904528297,0.0,1,0
997,"politifact513",1019352816261959681,1019484176708321280,426,"2018-07-18 07:29:03+00:00",1927979174,0.0,1,0
998,"politifact513",1019352816261959681,1019483451379081216,426,"2018-07-18 07:26:10+00:00",238967041,0.0,1,0
999,"politifact513",1019352816261959681,1019479427980328960,426,"2018-07-18 07:10:11+00:00",3195351675,0.0,1,0
1000,"politifact513",1019352816261959681,1019478130556325889,426,"2018-07-18 07:05:01+00:00",448965455,0.0,1,0
1001,"politifact513",1019352816261959681,1019472506732929025,426,"2018-07-18 06:42:41+00:00",990643366617640960,0.0,1,0
1002,"politifact513",1019352816261959681,1019470897458139137,426,"2018-07-18 06:36:17+00:00",735902647102935041,0.0,1,0
1003,"politifact513",1019352816261959681,1019468340723625984,426,"2018-07-18 06:26:07+00:00",599838577,0.0,1,0
1004,"politifact513",1019352816261959681,1019464447927169024,426,"2018-07-18 06:10:39+00:00",993820809088118784,0.0,1,0
1005,"politifact513",1019352816261959681,1019462121929596928,426,"2018-07-18 06:01:25+00:00",994251350404882433,0.0,1,0
1007,"politifact513",1019352816261959681,1019461103829516294,426,"2018-07-18 05:57:22+00:00",283025807,0.0,1,0
1008,"politifact513",1019352816261959681,1019455989337198593,426,"2018-07-18 05:37:03+00:00",73120395,0.0,1,0
1009,"politifact513",1019352816261959681,1019453533035298816,426,"2018-07-18 05:27:17+00:00",19467440,0.0,1,0
1010,"politifact513",1019352816261959681,1019452696309452800,426,"2018-07-18 05:23:57+00:00",45107719,0.0,1,0
1011,"politifact513",1019352816261959681,1019451657212424192,426,"2018-07-18 05:19:50+00:00",3201480429,0.0,1,0
1012,"politifact513",1019352816261959681,1019451193372733440,426,"2018-07-18 05:17:59+00:00",804168691625521152,0.0,1,0
1013,"politifact513",1019352816261959681,1019450257422344193,426,"2018-07-18 05:14:16+00:00",784005438,0.0,1,0
1014,"politifact513",1019352816261959681,1019449991855652864,426,"2018-07-18 05:13:13+00:00",4754475432,0.0,1,0
1015,"politifact513",1019352816261959681,1019449790873075712,426,"2018-07-18 05:12:25+00:00",279608814,0.0,1,0
1016,"politifact513",1019352816261959681,1019449262160187392,426,"2018-07-18 05:10:19+00:00",902955858417594373,0.0,1,0
1017,"politifact513",1019352816261959681,1019448822597070848,426,"2018-07-18 05:08:34+00:00",77232003,0.0,1,0
1018,"politifact513",1019352816261959681,1019446154881306625,426,"2018-07-18 04:57:58+00:00",3027636161,0.0,1,0
1019,"politifact513",1019352816261959681,1019442650343268353,426,"2018-07-18 04:44:02+00:00",19178148,0.0,0,0
1020,"politifact513",1019352816261959681,1019441488537714688,426,"2018-07-18 04:39:25+00:00",4833238144,0.0,1,0
1021,"politifact513",1019352816261959681,1019437259106471938,426,"2018-07-18 04:22:37+00:00",203575555,0.0,1,0
1022,"politifact513",1019352816261959681,1019433476297125889,426,"2018-07-18 04:07:35+00:00",3221865816,0.0,1,0
1023,"politifact513",1019352816261959681,1019433074092752896,426,"2018-07-18 04:05:59+00:00",998221865444294656,0.0,1,0
1024,"politifact513",1019352816261959681,1019432670034620417,426,"2018-07-18 04:04:23+00:00",291448770,0.0,1,0
1025,"politifact513",1019352816261959681,1019431994151849984,426,"2018-07-18 04:01:42+00:00",231936552,0.0,1,0
1026,"politifact513",1019352816261959681,1019431955622957056,426,"2018-07-18 04:01:33+00:00",213439129,0.0,1,0
1027,"politifact513",1038823109854486528,1039109771733872640,61,"2018-09-10 11:14:09+00:00",15072741,0.0,1,0
1028,"politifact513",1038823109854486528,1039076444612247552,61,"2018-09-10 09:01:44+00:00",145823309,0.0,1,0
1029,"politifact513",1038823109854486528,1039052960901357568,61,"2018-09-10 07:28:25+00:00",1010429766552424448,0.0,1,0
1030,"politifact513",1038823109854486528,1038937922131640321,61,"2018-09-09 23:51:17+00:00",18702315,0.0,1,0
1031,"politifact513",1038823109854486528,1038909062803582976,61,"2018-09-09 21:56:37+00:00",99764054,0.0,1,0
1032,"politifact513",1038823109854486528,1038891794891714563,61,"2018-09-09 20:48:00+00:00",763924071838916609,0.0,1,0
1033,"politifact513",1038823109854486528,1038863928942637056,61,"2018-09-09 18:57:16+00:00",235187768,0.0,1,0
1034,"politifact513",1038823109854486528,1038847264582770691,61,"2018-09-09 17:51:03+00:00",819694253777518592,0.0,1,0
1036,"politifact513",1038823109854486528,1038842045513785344,61,"2018-09-09 17:30:19+00:00",2290352837,0.0,0,0
1037,"politifact513",1038823109854486528,1038836805565468672,61,"2018-09-09 17:09:29+00:00",4857717011,0.0,1,0
1038,"politifact513",1038823109854486528,1038836058203533312,61,"2018-09-09 17:06:31+00:00",831144780,0.0,1,0
1041,"politifact513",1038823109854486528,1038831250578927616,61,"2018-09-09 16:47:25+00:00",3088062733,0.0,1,0
1042,"politifact513",1038823109854486528,1038830073024012289,61,"2018-09-09 16:42:44+00:00",1140148051,0.0,1,0
1043,"politifact513",1038823109854486528,1038828930994601984,61,"2018-09-09 16:38:12+00:00",3073374880,0.0,1,0
1044,"politifact513",1038823109854486528,1038828489397493762,61,"2018-09-09 16:36:27+00:00",318023999,0.0,1,0
1046,"politifact513",1038823109854486528,1038827807277830146,61,"2018-09-09 16:33:44+00:00",40007525,0.0,1,0
1047,"politifact513",1038823109854486528,1038827691552727040,61,"2018-09-09 16:33:16+00:00",15910717,0.0,1,0
1048,"politifact513",1038823109854486528,1038827605321895936,61,"2018-09-09 16:32:56+00:00",583946825,0.0,1,0
1049,"politifact513",1038823109854486528,1038827373603565568,61,"2018-09-09 16:32:01+00:00",2767319129,0.0,0,0
1051,"politifact513",1038823109854486528,1038827102055919617,61,"2018-09-09 16:30:56+00:00",2216326638,0.0,1,0
1052,"politifact513",1038823109854486528,1038826783091707905,61,"2018-09-09 16:29:40+00:00",16490381,0.0,1,0
1053,"politifact513",1038823109854486528,1038826397932945409,61,"2018-09-09 16:28:08+00:00",1305665689,0.0,1,0
1054,"politifact513",1038823109854486528,1038826349182570496,61,"2018-09-09 16:27:56+00:00",984453637773647877,0.0,1,0
1055,"politifact513",1038823109854486528,1038826315271426048,61,"2018-09-09 16:27:48+00:00",2485563985,0.0,1,0
1057,"politifact513",1038823109854486528,1038826143279968256,61,"2018-09-09 16:27:07+00:00",2723925715,0.0,1,0
1059,"politifact513",1038823109854486528,1038825714613551104,61,"2018-09-09 16:25:25+00:00",911196463,0.0,1,0
1060,"politifact513",1038823109854486528,1038825687916969984,61,"2018-09-09 16:25:19+00:00",631858291,0.0,1,0
1062,"politifact513",1038823109854486528,1038825165260505089,61,"2018-09-09 16:23:14+00:00",860783850,0.0,1,0
1063,"politifact513",1038823109854486528,1038825162764824576,61,"2018-09-09 16:23:13+00:00",256809357,0.0,1,0
1064,"politifact513",1038823109854486528,1038825159489204224,61,"2018-09-09 16:23:13+00:00",886014538470043653,0.0,0,0
1065,"politifact513",1038823109854486528,1038825149187862528,61,"2018-09-09 16:23:10+00:00",451209105,0.0,1,0
1066,"politifact513",1038823109854486528,1038824923488239617,61,"2018-09-09 16:22:16+00:00",762402198781300736,0.0,1,0
1067,"politifact513",1038823109854486528,1038824776947691520,61,"2018-09-09 16:21:41+00:00",1032580157243052032,0.0,0,0
1068,"politifact513",1038823109854486528,1038824233520881664,61,"2018-09-09 16:19:32+00:00",25175341,0.0,1,0
1069,"politifact513",1038823109854486528,1038824200893603840,61,"2018-09-09 16:19:24+00:00",21585124,0.0,1,0
1070,"politifact513",1038823109854486528,1038824173110472705,61,"2018-09-09 16:19:17+00:00",34183346,0.0,1,0
1071,"politifact513",1038823109854486528,1038824163799117825,61,"2018-09-09 16:19:15+00:00",794118463,0.0,1,0
1072,"politifact513",1038823109854486528,1038824159260954624,61,"2018-09-09 16:19:14+00:00",15722549,0.0,1,0
1073,"politifact513",1038823109854486528,1038824036489252865,61,"2018-09-09 16:18:45+00:00",840438794,0.0,1,0
1074,"politifact513",1038823109854486528,1038823864925597697,61,"2018-09-09 16:18:04+00:00",359138909,0.0,1,0
1075,"politifact513",1038823109854486528,1038823554429734914,61,"2018-09-09 16:16:50+00:00",1029032301223657472,0.0,1,0
1077,"politifact513",1038823109854486528,1038823290213683203,61,"2018-09-09 16:15:47+00:00",216115427,0.0,1,0
1078,"politifact513",1038823109854486528,1038823274065666055,61,"2018-09-09 16:15:43+00:00",45365156,0.0,1,0
1079,"politifact513",1020026530582458368,1020362749602418688,6,"2018-07-20 17:40:11+00:00",813579403024273408,0.0,0,0
1080,"politifact513",1020026530582458368,1020299671984574464,6,"2018-07-20 13:29:32+00:00",18711636,0.0,1,0
1081,"politifact513",1020026530582458368,1020061698315767808,6,"2018-07-19 21:43:55+00:00",24733149,0.0,1,0
1082,"politifact513",1020026530582458368,1020049408090624000,6,"2018-07-19 20:55:05+00:00",68543202,0.0,1,0
1083,"politifact513",1020026530582458368,1020033596235501568,6,"2018-07-19 19:52:15+00:00",706235418631499776,0.0,1,0
1084,"politifact513",1020026530582458368,1020026896040562688,6,"2018-07-19 19:25:37+00:00",1904362783,0.0,0,0
1086,"politifact513",1038461026839289857,1041699939707805696,267,"2018-09-17 14:46:34+00:00",347320497,0.0,1,0
1087,"politifact513",1038461026839289857,1039316919604498432,267,"2018-09-11 00:57:17+00:00",184352621,0.0,1,0
1088,"politifact513",1038461026839289857,1039161014124597248,267,"2018-09-10 14:37:47+00:00",289146282,0.0,1,0
1089,"politifact513",1038461026839289857,1039086972948467714,267,"2018-09-10 09:43:34+00:00",3148715437,0.0,1,0
1090,"politifact513",1038461026839289857,1039073739646717952,267,"2018-09-10 08:50:59+00:00",933437185327374336,0.0,1,0
1091,"politifact513",1038461026839289857,1039032317786738688,267,"2018-09-10 06:06:23+00:00",1624140517,0.0,1,0
1092,"politifact513",1038461026839289857,1039030511950159872,267,"2018-09-10 05:59:12+00:00",58727262,0.0,1,0
1093,"politifact513",1038461026839289857,1038998932490055680,267,"2018-09-10 03:53:43+00:00",4802067403,0.0,1,0
1094,"politifact513",1038461026839289857,1038986702650363904,267,"2018-09-10 03:05:08+00:00",1013272319383429120,0.0,1,0
1095,"politifact513",1038461026839289857,1038982534762135553,267,"2018-09-10 02:48:34+00:00",831103153282052096,0.0,1,0
1096,"politifact513",1038461026839289857,1038967030026665984,267,"2018-09-10 01:46:57+00:00",977753351851950080,0.0,1,0
1097,"politifact513",1038461026839289857,1038960632328945664,267,"2018-09-10 01:21:32+00:00",85727336,0.0,1,0
1098,"politifact513",1038461026839289857,1038954897276723200,267,"2018-09-10 00:58:45+00:00",267740483,0.0,1,0
1099,"politifact513",1038461026839289857,1038941716256935936,267,"2018-09-10 00:06:22+00:00",264756528,0.0,1,0
1100,"politifact513",1038461026839289857,1038938653047762945,267,"2018-09-09 23:54:12+00:00",435765817,0.0,1,0
1101,"politifact513",1038461026839289857,1038938647997763584,267,"2018-09-09 23:54:10+00:00",813639557212028928,0.0,1,0
1102,"politifact513",1038461026839289857,1038935693613912064,267,"2018-09-09 23:42:26+00:00",827506196160532481,0.0,1,0
1103,"politifact513",1038461026839289857,1038918203613667328,267,"2018-09-09 22:32:56+00:00",2532349854,0.0,1,0
1104,"politifact513",1038461026839289857,1038915873707192320,267,"2018-09-09 22:23:41+00:00",972235032340307968,0.0,1,0
1105,"politifact513",1038461026839289857,1038833746101776384,267,"2018-09-09 16:57:20+00:00",295466777,0.0,1,0
1106,"politifact513",1038461026839289857,1038823851700801536,267,"2018-09-09 16:18:01+00:00",232645434,0.0,1,0
1107,"politifact513",1038461026839289857,1038822738100514817,267,"2018-09-09 16:13:35+00:00",269200369,0.0,1,0
1108,"politifact513",1038461026839289857,1038819926864060423,267,"2018-09-09 16:02:25+00:00",52881257,0.0,1,0
1109,"politifact513",1038461026839289857,1038813999444316165,267,"2018-09-09 15:38:52+00:00",885716783331659776,0.0,1,0
1110,"politifact513",1038461026839289857,1038811824072708097,267,"2018-09-09 15:30:13+00:00",523909702,0.0,1,0
1111,"politifact513",1038461026839289857,1038809056658374657,267,"2018-09-09 15:19:13+00:00",274281380,0.0,1,0
1112,"politifact513",1038461026839289857,1038805610672795651,267,"2018-09-09 15:05:32+00:00",223043582,0.0,1,0
1113,"politifact513",1038461026839289857,1038804419171635200,267,"2018-09-09 15:00:48+00:00",177110538,0.0,1,0
1114,"politifact513",1038461026839289857,1038804227517243392,267,"2018-09-09 15:00:02+00:00",98261332,0.0,1,0
1115,"politifact513",1038461026839289857,1038803108707454976,267,"2018-09-09 14:55:35+00:00",86011989,0.0,1,0
1116,"politifact513",1038461026839289857,1038796506780721153,267,"2018-09-09 14:29:21+00:00",567243494,0.0,1,0
1117,"politifact513",1038461026839289857,1038796133538004993,267,"2018-09-09 14:27:52+00:00",4767163112,0.0,1,0
1118,"politifact513",1038461026839289857,1038796093717340162,267,"2018-09-09 14:27:43+00:00",57322242,0.0,1,0
1119,"politifact513",1038461026839289857,1038795120659722240,267,"2018-09-09 14:23:51+00:00",1629488136,0.0,1,0
1120,"politifact513",1038461026839289857,1038789464720470016,267,"2018-09-09 14:01:22+00:00",60818717,0.0,1,0
1121,"politifact513",1038461026839289857,1038787451915886593,267,"2018-09-09 13:53:22+00:00",71972889,0.0,1,0
1122,"politifact513",1038461026839289857,1038785860869664769,267,"2018-09-09 13:47:03+00:00",340205231,0.0,1,0
1123,"politifact513",1038461026839289857,1038783855057022976,267,"2018-09-09 13:39:05+00:00",963024717224357888,0.0,1,0
1124,"politifact513",1038461026839289857,1038783246392147968,267,"2018-09-09 13:36:40+00:00",782161516099309569,0.0,1,0
1125,"politifact513",1038461026839289857,1038781230613843970,267,"2018-09-09 13:28:39+00:00",117353684,0.0,1,0
1126,"politifact513",1038461026839289857,1038780566189957120,267,"2018-09-09 13:26:01+00:00",545572640,0.0,1,0
1127,"politifact513",1038461026839289857,1038771248451411970,267,"2018-09-09 12:48:59+00:00",4647093913,0.0,1,0
1128,"politifact513",1038461026839289857,1038770111547494401,267,"2018-09-09 12:44:28+00:00",904922748,0.0,1,0
1129,"politifact513",1038461026839289857,1038769514073092096,267,"2018-09-09 12:42:06+00:00",1627511310,0.0,1,0
1130,"politifact513",1038461026839289857,1038768346445963264,267,"2018-09-09 12:37:27+00:00",79727374,0.0,1,0
1131,"politifact513",1038461026839289857,1038767719800139776,267,"2018-09-09 12:34:58+00:00",3596032392,0.0,1,0
1132,"politifact513",1038461026839289857,1038766999629754368,267,"2018-09-09 12:32:06+00:00",844890743126736898,0.0,1,0
1133,"politifact513",1038461026839289857,1038765194393018368,267,"2018-09-09 12:24:56+00:00",734930779,0.0,1,0
1134,"politifact513",1038461026839289857,1038765013333237761,267,"2018-09-09 12:24:13+00:00",2392913012,0.0,1,0
1135,"politifact513",1038461026839289857,1038764852360040449,267,"2018-09-09 12:23:34+00:00",3895512919,0.0,1,0
1136,"politifact513",1038461026839289857,1038760101652267008,267,"2018-09-09 12:04:42+00:00",249400326,0.0,1,0
1137,"politifact513",1038461026839289857,1038758658782289920,267,"2018-09-09 11:58:58+00:00",1035009031,0.0,1,0
1138,"politifact513",1038461026839289857,1038739652427960320,267,"2018-09-09 10:43:26+00:00",180255891,0.0,1,0
1139,"politifact513",1038461026839289857,1038739455828357121,267,"2018-09-09 10:42:39+00:00",118056217,0.0,1,0
1140,"politifact513",1038461026839289857,1038738649444016128,267,"2018-09-09 10:39:27+00:00",129363514,0.0,1,0
1141,"politifact513",1038461026839289857,1038737953156083712,267,"2018-09-09 10:36:41+00:00",136200007,0.0,1,0
1142,"politifact513",1038461026839289857,1038735624323325953,267,"2018-09-09 10:27:26+00:00",63021928,0.0,1,0
